ID,NAME,PARENT_ID,LOGIN,Назначение,Форма собственности,Год постройки,Год реконструкции,Серия проекта,Количество этажей,Количество подъездов,Количество квартир,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Строительный объем,Износ объекта (по БТИ),Класс энергоэффективности,Материал стен,Признак аварийности здания,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Очередность уборки кровли,Материал кровли,UNOM,Вид социального объекта,Тип жилищного фонда,Статус МКД,Статус управления МКД,Количество грузовых лифтов,Причина Изменения Статуса МКД,Категория МКД
137682603,"Дом по адресу Энтузиастов шоссе, д.56, с.42",,Tanya_3764,,,1981,,2048798,1,0,,489,0,489,,,,2048928,,0,0,,,2501102,,,68481453,,0,,
137682604,"Дом по адресу Энтузиастов шоссе, д.56, с.29",,Tanya_3764,,,1967,,2048798,2,0,,818,0,818,,,,2048928,,0,0,,,2501103,,,68481453,,0,,
137682605,"Дом по адресу Энтузиастов шоссе, д.56, с.30",,Tanya_3764,,,1968,,2048798,3,0,,3790,0,3790,,,,2048928,,0,0,,,2501104,,,68481453,,0,,
137682606,"Дом по адресу Энтузиастов шоссе, д.56, с.14",,Tanya_3764,,,1945,,2048798,2,0,,1674,0,1674,,,,2048928,,0,0,,,2501105,,,68481453,,0,,
137682607,"Дом по адресу Западная ул., д.3",,Tanya_3764,,,1938,,2048912,2,0,,572,0,572,,,,2048928,,0,0,,,2501107,,,68481453,,0,,
137682608,"Дом по адресу Энтузиастов шоссе, д.31, с.34",,Tanya_3764,,,1975,,2048798,3,0,,1763,0,1763,,,,2048928,,0,0,,,2501108,,,68481453,,0,,
137682609,"Дом по адресу Энтузиастов пр., д.7",,Tanya_3764,,,1975,,2048798,2,0,,538,0,538,,,,2048928,,0,0,,,2501114,,,68481453,,0,,
137682610,"Дом по адресу Энтузиастов пр., д.7, с.1",,Tanya_3764,,,1968,,2048798,1,0,,332,0,332,,,,2048928,,0,0,,,2501115,,,68481453,,0,,
137682611,"Дом по адресу Челябинская ул., д.25, с.1",,Tanya_3764,,,1977,,2048912,1,0,,243,0,243,,,,2048930,,0,0,,,2501116,,,68481453,,0,,
137682612,"Дом по адресу Энтузиастов шоссе, д.56, с.7",,Tanya_3764,,,1960,,2048798,2,0,,922,0,922,,,,2048928,,0,0,,,2501117,,,68481453,,0,,
137682613,"Дом по адресу Ибрагимова ул., д.31, к.4Б",,Tanya_3764,,,1924,,2048798,3,0,,2377,0,2377,,,,2048928,,0,0,,,2501118,,,68481453,,2,,
137682614,"Дом по адресу Челябинская ул., д.21, с.2",,Tanya_3764,,,1976,,2048912,1,0,,275,0,275,,,,2048929,,0,0,,,2501119,,,68481453,,0,,
137682615,"Дом по адресу Магнитогорская ул., д.11, с.2",,Tanya_3764,,,1976,,2048912,1,0,,262,0,262,,,,2048930,,0,0,,,2501120,,,68481453,,0,,
137682616,"Дом по адресу Первомайская Нижн. ул., д.59, с.2",,Tanya_3764,,,1984,,2048912,1,0,,279,0,279,,,,2048930,,0,0,,,2501121,,,68481453,,0,,
137682617,"Дом по адресу Первомайская Нижн. ул., д.62, к.1, с.2",,Tanya_3764,,,1988,,2048912,1,0,,279,0,279,,,,2048930,,0,0,,,2501122,,,68481453,,0,,
137682618,"Дом по адресу Первомайская ул., д.100, с.3",,Tanya_3764,,,1984,,2048912,1,0,,278,0,278,,,,2048930,,0,0,,,2501123,,,68481453,,0,,
137682619,"Дом по адресу Парковая 11-я ул., д.9/35, с.2",,Tanya_3764,,,1969,,2048798,1,0,,143,0,143,,,,2048928,,0,0,,,2501124,,,68481453,,0,,
137682620,"Дом по адресу Парковая 9-я ул., д.16, к.2, с.2",,Tanya_3764,,,1964,,2048798,1,0,,133,0,133,,,,2048928,,0,0,,,2501125,,,68481453,,0,,
137682621,"Дом по адресу Сиреневый бульв., д.52, с.2",,adm_20200623,Нет техпаспорта МосгорБТИ,,1967,,2048798,0,0,,80,0,80,,,,2048928,,0,0,,,2501128,,,68481453,,0,,
137682622,"Дом по адресу Перова Поля 2-й пр., д.2",,Tanya_3764,,,1937,,2048798,1,0,,800,0,800,,,,2048928,,0,0,,,2501129,,,68481453,,0,,
137682623,"Дом по адресу Перова Поля 2-й пр., д.2, с.2",,Tanya_3764,,,1937,,2048798,1,0,,204,0,204,,,,2048928,,0,0,,,2501130,,,68481453,,0,,
137682624,"Дом по адресу Перова Поля 2-й пр., д.2, с.3",,Tanya_3764,,,1937,,2048798,2,0,,5245,0,5245,,,,2048928,,0,0,,,2501131,,,68481453,,0,,
137682625,"Дом по адресу Перова Поля 2-й пр., д.2, с.4",,Tanya_3764,,,1947,,2048798,2,0,,335,0,335,,,,2048928,,0,0,,,2501132,,,68481453,,0,,
137682626,"Дом по адресу Перова Поля 2-й пр., д.2, с.5",,Tanya_3764,,,1937,,2048798,1,0,,189,0,189,,,,2048928,,0,0,,,2501133,,,68481453,,0,,
137682627,"Дом по адресу Перова Поля 2-й пр., д.2, с.6",,Tanya_3764,,,1937,,2048798,1,0,,472,0,472,,,,2048928,,0,0,,,2501134,,,68481453,,0,,
137682628,"Дом по адресу Энтузиастов шоссе, д.63, с.2",,Tanya_3764,,,1997,,2048798,1,0,,331,0,331,,,,2048930,,0,0,,,2501135,,,68481453,,0,,
137682629,"Дом по адресу Энтузиастов шоссе, д.63, с.3",,Tanya_3764,,,1997,,2048798,1,0,,167,0,167,,,,2048930,,0,0,,,2501136,,,68481453,,0,,
137682630,"Дом по адресу Энтузиастов шоссе, д.56, с.27",,Tanya_3764,,,1961,,2048798,3,0,,16114,0,16114,,,,2048928,,0,0,,,2501137,,,68481453,,0,,
137682631,"Дом по адресу Перова Поля 2-й пр., д.5",,Tanya_3764,,,1954,,2048912,2,0,,2878,0,2878,,,,2048928,,0,0,,,2501138,,,68481453,,0,,
137682632,"Дом по адресу Перова Поля 2-й пр., д.5, с.2",,Tanya_3764,,,1952,,2048798,1,0,,1771,0,1771,,,,2048928,,0,0,,,2501139,,,68481453,,0,,
137682633,"Дом по адресу Перова Поля 2-й пр., д.5, с.3",,Tanya_3764,,,1955,,2048912,1,0,,1738,0,1738,,,,2048928,,0,0,,,2501140,,,68481453,,0,,
137682634,"Дом по адресу Перова Поля 2-й пр., д.5, с.4",,Tanya_3764,,,1955,,2048798,1,0,,523,0,523,,,,2048928,,0,0,,,2501141,,,68481453,,0,,
137682635,"Дом по адресу Вешняковская ул., д.9, к.2, с.3",,Tanya_3764,,,1990,,2048912,1,0,,384,0,384,,,,2048930,,0,0,,,2501142,,,68481453,,0,,
137682636,"Дом по адресу Первомайская Нижн. ул., д.48, с.2",,Tanya_3764,,,1991,,2048912,1,0,,273,0,273,,,,2048930,,0,0,,,2501143,,,68481453,,0,,
137682637,"Дом по адресу Энтузиастов шоссе, д.31, с.15",,Tanya_3764,,,1984,,2048798,3,0,,2390,0,2390,,,,2048929,,0,0,,,2501144,,,68481453,,0,,
137682638,"Дом по адресу Первомайская Нижн. ул., д.45, с.2",,Tanya_3764,,,1976,,2048912,1,0,,249,0,249,,,,2048930,,0,0,,,2501146,,,68481453,,0,,
137682639,"Дом по адресу Сталеваров ул., д.6, с.4",,Tanya_3764,,,1998,,2048912,1,0,,60,0,60,,,,2048928,,0,0,,,2501147,,,68481453,,0,,
137682640,"Дом по адресу Семеновская Б. ул., д.16, с.12",,Tanya_3764,,,1958,,2048912,1,0,,61,0,61,,,,2048928,,0,0,,,2501157,,,68481453,,0,,
137682641,"Дом по адресу Челябинская ул., д.12, с.3",,Tanya_3764,,,1976,,2048912,1,0,,318,0,318,,,,2048930,,0,0,,,2501158,,,68481453,,0,,
137682642,"Дом по адресу Челябинская ул., д.2, с.3",,Tanya_3764,,,1978,,2048912,1,0,,153,0,153,,,,2048930,,0,0,,,2501159,,,68481453,,0,,
137682643,"Дом по адресу Магнитогорская ул., д.27, с.2",,Tanya_3764,,,1977,,2048912,1,0,,245,0,245,,,,2048930,,0,0,,,2501160,,,68481453,,0,,
137682644,"Дом по адресу Чечулина ул., д.26, с.2",,Tanya_3764,,,1977,,2048912,1,0,,244,0,244,,,,2048930,,0,0,,,2501161,,,68481453,,0,,
137682645,"Дом по адресу Чечулина ул., д.6, с.2",,Tanya_3764,,,1979,,2048912,1,0,,244,0,244,,,,2048930,,0,0,,,2501162,,,68481453,,0,,
137682646,"Дом по адресу Металлургов ул., д.29А",,Tanya_3764,,,1984,,2048912,1,0,,940,0,940,,,,2048929,,0,0,,,2501163,,,68481453,,0,,
137682647,"Дом по адресу Свободный просп., д.1А",,Tanya_3764,,,1976,,2048798,1,0,,25,0,25,,,,2048939,,0,0,,,2501164,,,68481453,,0,,
137682648,"Дом по адресу Кусковская ул., д.18А",,Tanya_3764,,,1978,,2048798,1,0,,14,0,14,,,,2048939,,0,0,,,2501165,,,68481453,,0,,
137682649,"Дом по адресу Полимерная ул., д.6",,Tanya_3764,,,1970,,2048798,1,0,,43,0,43,,,,2048928,,0,0,,,2501166,,,68481453,,0,,
137682650,"Дом по адресу Первой Маевки аллея, д.8А",,adm20180821,Нет техпаспорта МосгорБТИ,,1981,,2048798,1,0,,37,0,37,,,,2048928,,0,0,,,2501168,,,68481453,,0,,
137682651,"Дом по адресу Купавенский М. пр., д.3, с.3",,Tanya_3764,,,1977,,2048798,1,0,,243,0,243,,,,2048928,,0,0,,,2501169,,,68481453,,0,,
137682652,"Дом по адресу Чечулина ул., д.4, с.2",,Tanya_3764,,,1975,,2048798,1,0,,186,0,186,,,,2048930,,0,0,,,2501170,,,68481453,,0,,
137682653,"Дом по адресу Старый Гай ул., д.7А",,Tanya_3764,,,1991,,2048798,1,0,,1100,0,1100,,,,2048941,,0,0,,,2501171,,,68481453,,0,,
137682654,"Дом по адресу Энтузиастов шоссе, д.25, с.2",,Tanya_3764,,,1961,,2048912,1,0,,206,0,206,,,,2048928,,0,0,,,2501172,,,68481453,,0,,
137682655,"Дом по адресу Энтузиастов шоссе, д.25, с.4",,Tanya_3764,,,1971,,2048912,1,0,,115,0,115,,,,2048928,,0,0,,,2501173,,,68481453,,0,,
137682656,"Дом по адресу Энтузиастов шоссе, д.25, с.5",,Tanya_3764,,,1971,,2048912,1,0,,527,0,527,,,,2048928,,0,0,,,2501174,,,68481453,,0,,
137682657,"Дом по адресу Вольная ул., д.39, с.8",,Tanya_3764,,,1982,,2048798,6,0,,7696,0,7696,,,,2048929,,1,0,,,2501175,,,68481453,,3,,
137682658,"Дом по адресу Энтузиастов шоссе, д.56А, с.1",,Tanya_3764,,,1999,,2048798,1,0,,227,0,227,,,,2048935,,0,0,,,2501176,,,68481453,,0,,
137682659,"Дом по адресу Кетчерская ул., д.16, с.2",,Tanya_3764,,,1986,,2048798,1,0,,938,0,938,,,,2048929,,0,0,,,2501177,,,68481453,,0,,
137682660,"Дом по адресу Энтузиастов шоссе, д.56, с.15",,Tanya_3764,,,1985,,2048798,5,0,,4295,0,4295,,,,2048928,,1,0,,,2501178,,,68481453,,1,,
137682661,"Дом по адресу Первомайская Нижн. ул., д.47, с.2",,Tanya_3764,,,1953,,2048798,1,0,,104,0,104,,,,2048934,,0,0,,,2501179,,,68481453,,0,,
137682662,"Дом по адресу Энтузиастов шоссе, д.31, с.40",,Tanya_3764,,,1975,,2048798,3,0,,2103,0,2103,,,,2048928,,0,0,,,2501180,,,68481453,,0,,
137682663,"Дом по адресу Парковая 8-я ул., д.9",,Tanya_3764,,,1999,,2048912,5,0,,12060,0,12060,,,,2048929,,2,0,,,2501181,,,68481453,,0,,
137682664,"Дом по адресу Главная ул., д.20, с.2",,Tanya_3764,,,1959,,2048912,1,0,,151,0,151,,,,2048930,,0,0,,,2501183,,,68481453,,0,,
137682665,"Дом по адресу Девятого Мая ул., д.26, с.3",,adm_20200623,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,277,0,277,,,,2048928,,0,0,,,2501184,,,68481453,,0,,
137682666,"Дом по адресу Перовская ул., д.1Г, с.6",,Tanya_3764,,,1936,,2048798,1,0,,239,0,239,,,,2048928,,0,0,,,2501185,,,68481453,,0,,
137682667,"Дом по адресу Лазо ул., д.9А",,adm_20200623,Нет техпаспорта МосгорБТИ,,0,,2048798,1,0,,269,0,269,,,,2048928,,0,0,,,2501186,,,68481453,,0,,
137682668,"Дом по адресу Сталеваров ул., д.12Б",,Tanya_3764,,,1981,,2048912,2,0,,1561,0,1561,,,,2048928,,0,0,,,2501187,,,68481453,,0,,
137682669,"Дом по адресу Вешняковская ул., д.4, к.1, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1973,,2048798,1,0,,90,0,90,,,,2048928,,0,0,,,2501188,,,68481453,,0,,
137682670,"Дом по адресу Вольная ул., д.39, с.6",,Tanya_3764,,,1964,,2048798,1,0,,1746,0,1746,,,,2048928,,0,0,,,2501189,,,68481453,,0,,
137682671,"Дом по адресу Перова Поля 2-й пр., д.5, с.6",,Tanya_3764,,,1954,,2048798,1,0,,188,0,188,,,,2048928,,0,0,,,2501190,,,68481453,,0,,
137682672,"Дом по адресу Красный Казанец ул., д.1, к.1, с.1",,Tanya_3764,,,1970,,2048912,1,0,,239,0,239,,,,2048928,,0,0,,,2501192,,,68481453,,0,,
137682673,"Дом по адресу Кусковская ул., д.4А",,Tanya_3764,,,1979,,2048798,1,0,,34,0,34,,,,2048928,,0,0,,,2501193,,,68481453,,0,,
137682674,"Дом по адресу Перова Поля 3-й пр., д.8, с.1",,Tanya_3764,,,1975,,2048798,4,0,,8481,0,8481,,,,2048928,,0,0,,,2501194,,,68481453,,0,,
137682675,"Дом по адресу Перова Поля 3-й пр., д.8, с.2",,Tanya_3764,,,1938,,2048798,2,0,,2229,0,2229,,,,2048928,,0,0,,,2501195,,,68481453,,0,,
137682676,"Дом по адресу Перова Поля 3-й пр., д.8, с.3",,Tanya_3764,,,1947,,2048798,2,0,,2193,0,2193,,,,2048928,,0,0,,,2501196,,,68481453,,0,,
137682677,"Дом по адресу Перова Поля 3-й пр., д.8, с.4",,Tanya_3764,,,1956,,2048798,1,0,,131,0,131,,,,2048928,,0,0,,,2501197,,,68481453,,0,,
137682678,"Дом по адресу Перова Поля 3-й пр., д.8, с.5",,Tanya_3764,,,1975,,2048798,1,0,,547,0,547,,,,2048935,,0,0,,,2501198,,,68481453,,0,,
137682679,"Дом по адресу Перова Поля 3-й пр., д.8, с.6",,Tanya_3764,,,1975,,2048798,1,0,,596,0,596,,,,2048935,,0,0,,,2501199,,,68481453,,0,,
137682680,"Дом по адресу Перова Поля 3-й пр., д.8, с.8",,Tanya_3764,,,1947,,2048798,2,0,,1387,0,1387,,,,2048928,,0,0,,,2501201,,,68481453,,0,,
137682681,"Дом по адресу Перова Поля 3-й пр., д.8, с.9",,Tanya_3764,,,1947,,2048798,1,0,,399,0,399,,,,2048928,,0,0,,,2501202,,,68481453,,0,,
137682682,"Дом по адресу Перова Поля 3-й пр., д.8, с.10",,Tanya_3764,,,1975,,2048798,2,0,,375,0,375,,,,2048928,,0,0,,,2501203,,,68481453,,0,,
137682683,"Дом по адресу Перова Поля 3-й пр., д.8, с.11",,Tanya_3764,,,1960,,2048798,4,0,,9448,0,9448,,,,2048941,,2,0,,,2501204,,,68481453,,1,,
137682684,"Дом по адресу Перова Поля 3-й пр., д.8",,Tanya_3764,,,1948,,2048798,2,0,,733,0,733,,,,2048933,,0,0,,,2501205,,,68481453,,0,,
137682685,"Дом по адресу Главная ул., д.13, с.3",,Tanya_3764,,,1998,,2048798,4,0,,2868,0,2868,,,,2048928,,1,0,,,2501206,,,68481453,,0,,
137682686,"Дом по адресу Вешняковская ул., д.18Г",,adm20180821,Нет техпаспорта МосгорБТИ,,1972,,2048912,4,0,,4640,0,4640,,,,2048930,,0,0,,,2501207,,,68481453,,0,,
137682687,"Дом по адресу Кусковский туп., д.2",,adm20180821,Нет техпаспорта МосгорБТИ,,1966,,2048912,2,0,,1034,0,1034,,,,2048928,,0,0,,,2501208,,,68481453,,0,,
137682688,"Дом по адресу Кусковский туп., д.2, с.1",,Tanya_3764,,,1968,,2048912,1,0,,88,0,88,,,,2048928,,0,0,,,2501209,,,68481453,,0,,
137682689,"Дом по адресу Кусковский туп., д.2, с.2",,Tanya_3764,,,1970,,2048912,1,0,,60,0,60,,,,2048928,,0,0,,,2501210,,,68481453,,0,,
137682690,"Дом по адресу Кусковский туп., д.8, с.1",,Tanya_3764,,,1967,,2048912,1,0,,607,0,607,,,,2048928,,0,0,,,2501211,,,68481453,,0,,
137682691,"Дом по адресу Кусковский туп., д.8, с.2",,Tanya_3764,,,1968,,2048912,1,0,,301,0,301,,,,2048928,,0,0,,,2501212,,,68481453,,0,,
137682692,"Дом по адресу Кусковский туп., д.8, с.3",,Tanya_3764,,,1969,,2048912,1,0,,206,0,206,,,,2048928,,0,0,,,2501213,,,68481453,,0,,
137682693,"Дом по адресу Молдагуловой ул., д.19",,Tanya_3764,,,1998,,2048912,2,0,,1911,0,1911,,,,2048928,,0,0,,,2501214,,,68481453,,0,,
137682694,"Дом по адресу Кетчерская ул., д.9",,Tanya_3764,,,1985,,2048798,2,0,,4063,0,4063,,,,2048941,,0,0,,,2501215,,,68481453,,0,,
137682695,"Дом по адресу Кетчерская ул., д.9, с.2",,Tanya_3764,,,1985,,2048798,2,0,,1240,0,1240,,,,2048930,,0,0,,,2501216,,,68481453,,0,,
137682696,"Дом по адресу Вельяминовская ул., д.34, с.71",,Tanya_3764,,,1991,,2048798,1,0,,465,0,465,,,,2048935,,0,0,,,2501217,,,68481453,,0,,
137682697,"Дом по адресу Энтузиастов шоссе, д.17, с.26",,Tanya_3764,,,1994,,2048798,2,0,,122,0,122,,,,2048930,,0,0,,,2501218,,,68481453,,0,,
137682698,"Дом по адресу Сталеваров ул., д.6, с.2",,Tanya_3764,,,1992,,2048798,2,0,,789,0,789,,,,2048928,,0,0,,,2501219,,,68481453,,0,,
137682699,"Дом по адресу Сталеваров ул., д.6, с.3",,Tanya_3764,,,1997,,2048798,1,0,,42,0,42,,,,2048928,,0,0,,,2501220,,,68481453,,0,,
137682700,"Дом по адресу Сталеваров ул., д.6, с.5",,Tanya_3764,,,1997,,2048798,1,0,,9,0,9,,,,2048928,,0,0,,,2501221,,,68481453,,0,,
137682701,"Дом по адресу Сталеваров ул., д.6, с.6",,Tanya_3764,,,1997,,2048798,1,0,,120,0,120,,,,2048930,,0,0,,,2501222,,,68481453,,0,,
137682702,"Дом по адресу Кетчерская ул., д.13",,Tanya_3764,,,1987,,2048798,5,0,,39561,0,39561,,,,2048930,,0,0,,,2501223,,,68481453,,0,,
137682703,"Дом по адресу Первомайская Ср. ул., д.17, с.2",,Tanya_3764,,,1989,,2048912,1,0,,272,0,272,,,,2048929,,0,0,,,2501224,,,68481453,,0,,
137682704,"Дом по адресу Первомайская Ср. ул., д.38, с.1",,Tanya_3764,,,1989,,2048912,1,0,,274,0,274,,,,2048930,,0,0,,,2501225,,,68481453,,0,,
137682705,"Дом по адресу Девятого Мая ул., д.12Б",,Tanya_3764,,,1981,,2048798,3,0,,4318,0,4318,,,,2048928,,0,0,,,2501226,,,68481453,,1,,
137682706,"Дом по адресу Девятого Мая ул., д.12Б, с.2",,Tanya_3764,,,1975,,2048912,1,0,,603,0,603,,,,2048928,,0,0,,,2501227,,,68481453,,0,,
137682707,"Дом по адресу Энтузиастов шоссе, д.56, с.35",,Tanya_3764,,,1968,,2048912,3,0,,1565,0,1565,,,,2048928,,0,0,,,2501228,,,68481453,,0,,
137682708,"Дом по адресу Энтузиастов шоссе, д.56, с.39",,Tanya_3764,,,1957,,2048912,2,0,,1274,0,1274,,,,2048928,,0,0,,,2501229,,,68481453,,0,,
137682709,"Дом по адресу Энтузиастов шоссе, д.56, с.34",,Tanya_3764,,,1933,,2048912,3,0,,5268,0,5268,,,,2048928,,0,0,,,2501230,,,68481453,,0,,
137682710,"Дом по адресу Ткацкая ул., д.13, с.1",,Tanya_3764,,,1967,,2048798,1,0,,20,0,20,,,,2048928,,0,0,,,2501231,,,68481453,,0,,
137682711,"Дом по адресу Ткацкая ул., д.13А, с.1",,Tanya_3764,,,1990,,2048798,1,0,,35,0,35,,,,2048928,,0,0,,,2501232,,,68481453,,0,,
137682712,"Дом по адресу Ткацкая ул., д.13",,Tanya_3764,,,1954,,2048798,3,0,,4441,0,4441,,,,2048928,,0,0,,,2501233,,,68481453,,1,,
137682713,"Дом по адресу Ткацкая ул., д.13, с.2",,Tanya_3764,,,1962,,2048798,3,0,,681,0,681,,,,2048928,,0,0,,,2501234,,,68481453,,0,,
137682714,"Дом по адресу Ткацкая ул., д.13, с.3",,Tanya_3764,,,1984,,2048798,1,0,,111,0,111,,,,2048930,,0,0,,,2501235,,,68481453,,0,,
137682715,"Дом по адресу Ткацкая ул., д.13, с.4",,Tanya_3764,,,1966,,2048798,1,0,,6,0,6,,,,2048928,,0,0,,,2501236,,,68481453,,0,,
137682716,"Дом по адресу Ткацкая ул., д.13А",,Tanya_3764,,,1915,,2048798,2,0,,259,0,259,,,,2048928,,0,0,,,2501237,,,68481453,,0,,
137682717,"Дом по адресу Щербаковская ул., д.53, к.10",,Tanya_3764,,,1994,,2048912,1,0,,223,0,223,,,,2048928,,0,0,,,2501238,,,68481453,,0,,
137682718,"Дом по адресу Щербаковская ул., д.53, к.11",,Tanya_3764,,,1994,,2048912,2,0,,267,0,267,,,,2048929,,0,0,,,2501239,,,68481453,,0,,
137682719,"Дом по адресу Щербаковская ул., д.53, с.5",,Tanya_3764,,,1994,,2048912,1,0,,84,0,84,,,,2048935,,0,0,,,2501240,,,68481453,,0,,
137682720,"Дом по адресу Вешняковская ул., д.27А, с.3",,Tanya_3764,,,1998,,2048798,2,0,,183,0,183,,,,2048928,,0,0,,,2501241,,,68481453,,0,,
137682721,"Дом по адресу Измайловский бульв., д.13",,Tanya_3764,,,1951,,2048912,5,0,,4215,0,4215,,,,2048928,,0,0,,,2501242,,,68481453,,0,,
137682722,"Дом по адресу Энтузиастов 1-я ул., д.15, с.2",,Tanya_3764,,,1978,,2048798,1,0,,343,0,343,,,,2048935,,0,0,,,2501243,,,68481453,,0,,
137682723,"Дом по адресу Энтузиастов шоссе, д.56, с.47",,Tanya_3764,,,1976,,2048798,4,0,,3493,0,3493,,,,2048928,,0,0,,,2501244,,,68481453,,1,,
137682724,"Дом по адресу Свободный просп., д.33",,Tanya_3764,,,1978,,2048798,3,0,,18214,0,18214,,,,2048929,,1,5,,,2501245,,,68481453,,0,,
137682725,"Дом по адресу Ткацкая ул., д.19",,Tanya_3764,,,1964,,2048798,5,0,,10642,0,10642,,,,2048928,,3,0,,,2501246,,,68481453,,0,,
137682726,"Дом по адресу Ткацкая ул., д.19, к.2",,Tanya_3764,,,1956,,2048798,1,0,,1456,0,1456,,,,2048928,,0,0,,,2501247,,,68481453,,0,,
137682727,"Дом по адресу Ткацкая ул., д.19, к.3",,Tanya_3764,,,1956,,2048798,4,0,,2842,0,2842,,,,2048928,,0,0,,,2501248,,,68481453,,0,,
137682728,"Дом по адресу Ткацкая ул., д.19, с.4",,Tanya_3764,,,1956,,2048798,1,0,,129,0,129,,,,2048931,,0,0,,,2501249,,,68481453,,0,,
137682729,"Дом по адресу Ткацкая ул., д.19, с.6",,Tanya_3764,,,1956,,2048798,1,0,,82,0,82,,,,2048928,,0,0,,,2501250,,,68481453,,0,,
137682730,"Дом по адресу Ткацкая ул., д.19, с.8",,Tanya_3764,,,1957,,2048798,3,0,,1463,0,1463,,,,2048928,,0,0,,,2501251,,,68481453,,0,,
137682731,"Дом по адресу Ткацкая ул., д.19, с.9",,Tanya_3764,,,1956,,2048798,1,0,,197,0,197,,,,2048930,,0,0,,,2501252,,,68481453,,0,,
137682732,"Дом по адресу Мажоров пер., д.5, с.3",,Tanya_3764,,,1973,,2048798,1,0,,70,0,70,,,,2048928,,0,0,,,2501254,,,68481453,,0,,
137682733,"Дом по адресу Вельяминовская ул., д.34, с.25",,Tanya_3764,,,1928,,2048798,2,0,,311,0,311,,,,2048928,,0,0,,,2501255,,,68481453,,0,,
137682734,"Дом по адресу Вельяминовская ул., д.34, с.35",,Tanya_3764,,,1964,,2048798,3,0,,1917,0,1917,,,,2048928,,0,0,,,2501256,,,68481453,,0,,
137682735,"Дом по адресу Вельяминовская ул., д.34, с.47",,Tanya_3764,,,1963,,2048798,1,0,,38,0,38,,,,2048928,,0,0,,,2501257,,,68481453,,0,,
137682736,"Дом по адресу Косинская ул., д.7",,Tanya_3764,,,1981,,2048798,3,0,,14450,0,14450,,,,2048929,,0,0,,,2501258,,,68481453,,0,,
137682737,"Дом по адресу Вольная ул., д.39",,Tanya_3764,,,1982,,2048798,4,0,,15026,0,15026,,,,2048929,,0,0,,,2501259,,,68481453,,2,,
137682738,"Дом по адресу Мажоров пер., д.10",,Tanya_3764,,,1928,,2048798,5,0,,2401,0,2401,,,,2048928,,3,0,,,2501260,,,68481453,,0,,
137682739,"Дом по адресу Кетчерская ул., д.13, с.6",,Tanya_3764,,,1987,,2048798,1,0,,661,0,661,,,,2048929,,0,0,,,2501261,,,68481453,,0,,
137682740,"Дом по адресу Энтузиастов шоссе, д.23, к.90",,Tanya_3764,,,1968,,2048798,2,0,,2448,0,2448,,,,2048928,,2,0,,,2501262,,,68481453,,0,,
137682741,"Дом по адресу Никитинская ул., д.10Б, с.1",,Tanya_3764,,,1974,,2048798,1,0,,338,0,338,,,,2048928,,0,0,,,2501263,,,68481453,,0,,
137682742,"Дом по адресу Энтузиастов шоссе, д.46, с.5",,Tanya_3764,,,1973,,2048798,5,0,,11101,0,11101,,,,2048928,,2,0,,,2501264,,,68481453,,1,,
137682743,"Дом по адресу Мартеновская ул., д.38, с.11",,Tanya_3764,,,1950,,2048912,2,0,,4980,0,4980,,,,2048928,,0,0,,,2501265,,,68481453,,0,,
137682744,"Дом по адресу Мартеновская ул., д.38, с.16",,Tanya_3764,,,1955,,2048912,1,0,,118,0,118,,,,2048928,,0,0,,,2501266,,,68481453,,0,,
137682745,"Дом по адресу Мартеновская ул., д.38, с.18",,Tanya_3764,,,1948,,2048912,1,0,,43,0,43,,,,2048928,,0,0,,,2501267,,,68481453,,0,,
137682746,"Дом по адресу Федеративный просп., д.27",,Tanya_3764,,,1987,,2048813,4,0,,10477,0,10477,,,,2048930,,0,0,,,2501269,,,68481453,,0,,
137682747,"Дом по адресу Красный Казанец ул., д.6, с.2А",,Tanya_3764,,,1995,,2048798,2,0,,454,0,454,,,,2048928,,0,0,,,2501270,,,68481453,,0,,
137682748,"Дом по адресу Семеновская Б. ул., д.20А",,Tanya_3764,,,1917,,2048912,2,0,,240,0,240,,,,2048928,,0,0,,,2501271,,,68481453,,0,,
137682749,"Дом по адресу Металлургов ул., д.41, с.7",,adm_20200623,Нет техпаспорта МосгорБТИ,,0,,2048798,1,0,,48,0,48,,,,2048928,,0,0,,,2501273,,,68481453,,0,,
137682750,"Дом по адресу Металлургов ул., д.41, с.6",,adm_20200623,Нет техпаспорта МосгорБТИ,,0,,2048798,1,0,,44,0,44,,,,2048928,,0,0,,,2501274,,,68481453,,0,,
137682751,"Дом по адресу Перова Поля 1-й пр., д.8",,Tanya_3764,,,1965,,2048798,6,0,,6167,0,6167,,,,2048928,,0,0,,,2501275,,,68481453,,0,,
137682752,"Дом по адресу Перова Поля 1-й пр., д.8, с.2",,Tanya_3764,,,1967,,2048798,6,0,,7442,0,7442,,,,2048928,,2,0,,,2501276,,,68481453,,0,,
137682753,"Дом по адресу Перова Поля 1-й пр., д.8, с.3",,Tanya_3764,,,1972,,2048798,1,0,,139,0,139,,,,2048935,,0,0,,,2501277,,,68481453,,0,,
137682754,"Дом по адресу Перова Поля 1-й пр., д.8, с.5",,Tanya_3764,,,1990,,2048798,1,0,,122,0,122,,,,2048935,,0,0,,,2501279,,,68481453,,0,,
